state,station_id,name,name_norm,address,suburb,postcode,lat,lng
NSW,1-2YIW3XB,Broke Village Store,broke village store,"4 Wollombi St, BROKE NSW 2330",BROKE,2330,-32.750563,151.103588
NSW,1-2YNIXJ8,Thora Store,thora store,"2656 Waterfall Way, THORA NSW 2454",THORA,2656,-30.425036,152.778738
NSW,1-2YNOHTS,Access Fuel,access fuel,"10 Pacific St, CRESCENT HEAD NSW 2440",CRESCENT HEAD,2440,-31.189114,152.974344
NSW,1-2YOO9LS,Mobil South Tamworth,mobil south tamworth,"2 Kathleen St, SOUTH TAMWORTH NSW 2340",SOUTH TAMWORTH,2340,-31.103581,150.918599
NSW,1-2YZ2SJM,BP Nowra,bp nowra,"Corner Princess Highway and Plunkett Street, NOWRA NSW 2541",NOWRA,2541,-34.878761,150.604307
NSW,1-2YZNRGK,Ampol Foodary Swansea,ampol foodary swansea,"126 Pacific Hwy, SWANSEA NSW 2281",SWANSEA,2281,-33.088127,151.638255
NSW,1-2ZCCMH2,Shell Reddy  Express Queanbeyan,shell reddy express queanbeyan,"2 High Street, QUEANBEYAN EAST NSW 2620",QUEANBEYAN EAST,2620,-35.348513,149.243517
NSW,1-2ZCEGX1,Ampol Foodary Narellan,ampol foodary narellan,"NARELLAN RD CNR MAXWELL PL, NARELLAN NSW 2567",NARELLAN,2567,-34.039712,150.743271
NSW,1-2ZF97EE,Metco Merimbula,metco merimbula,"Cnr of Arthur Kaine Drive and Dunns Lane, MERIMBULA NSW 2548",MERIMBULA,2548,-36.896457,149.910851
NSW,1-2ZFG3JI,BP Silverwater South,bp silverwater south,"51 Egerton St, SILVERWATER NSW 2128",SILVERWATER,2128,-33.8363055,151.0478898
NSW,1-2ZILJOF,Ampol Foodary Punchbowl,ampol foodary punchbowl,"1285-1289 Canterbury Rd, PUNCHBOWL NSW 2196",PUNCHBOWL,1285,-33.9314597,151.0596341
NSW,1-2ZJGOOC,Speedway Cammeray,speedway cammeray,"330 Miller St, CAMMERAY NSW 2062",CAMMERAY,2062,-33.8287134,151.2088097
NSW,1-2ZJK3PR,Pearl Energy Wyong North,pearl energy wyong north,"6b 1-10 Amy Close, WYONG NSW 2259",WYONG,2259,-33.266366,151.435641
NSW,1-2ZJSNSM,Liberty Foodmart,liberty foodmart,"54 Ballina Rd, LISMORE NSW 2480",LISMORE,2480,-28.8140206,153.2799107
NSW,1-2ZMX7EO,7-Eleven Marsden Park,7-eleven marsden park,"861 Richmond Road, MARSDEN PARK NSW 2765",MARSDEN PARK,2765,-33.718692,150.846004
NSW,1-2ZP95GU,Speedway South Granville,speedway south granville,"171 Clyde St, SOUTH GRANVILLE NSW 2142",SOUTH GRANVILLE,2142,-33.8474647,151.0129202
NSW,1-2ZPTOCU,Ampol Foodary Murwillumbah,ampol foodary murwillumbah,"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484",SOUTH MURWILLUMBAH,2484,-28.3268979,153.4093121
NSW,1-2ZQERBM,Boland Petroleum,boland petroleum,"101 Gosport St, MOREE NSW 2400",MOREE,2400,-29.476258,149.8475
NSW,1-2ZRSU98,Boland Petroleum,boland petroleum,"1-5 James St, NARRABRI NSW 2390",NARRABRI,2390,-30.3296288,149.7936588
NSW,1-2ZVGLKM,Independent SCONE,independent scone,"236 Kelly St, SCONE NSW 2337",SCONE,2337,-32.0550787,150.8693514
NSW,1-303A6U0,BP Riverstone,bp riverstone,"196 Riverstone Pde, RIVERSTONE NSW 2765",RIVERSTONE,2765,-33.6648441,150.8551245
NSW,1-306IQ7M,Paterson Service Station,paterson service station,"26 King St, King Street, Paterson NSW 2421",PATERSON,2421,-32.598801,151.617956
NSW,1-30TPDKI,Tabourie Tuckerbox,tabourie tuckerbox,"70 Princess Highway, LAKE TABOURIE NSW 2539",LAKE TABOURIE,2539,-35.434948,150.403262
NSW,1-30TSLVZ,Independent Berridale,independent berridale,"68 Jindabyne Rd, BERRIDALE NSW 2628",BERRIDALE,2628,-36.3654151,148.8270027
NSW,1-30UPBZ4,U-Go Taren Point,u-go taren point,"114 Taren Point Rd, TAREN POINT NSW 2229",TAREN POINT,2229,-34.0206558,151.1218918
NSW,1-30WARYL,Billabong Takeaway & LPO,billabong takeaway & lpo,"5 Forbes Street, YEOVAL NSW 2868",YEOVAL,2868,-32.7537301,148.6479241
NSW,1-313B71Q,Ampol Foodary Gilgandra,ampol foodary gilgandra,"6425 Newell Hwy, GILGANDRA NSW 2827",GILGANDRA,6425,-31.7254443,148.6527967
NSW,1-31CZLPA,Lowes Petroleum Service,lowes petroleum service,"13 Midkin St, GARAH NSW 2405",GARAH,2405,-29.0739201,149.6336136
NSW,1-31GMXJT,Ampol Foodary Mudgee,ampol foodary mudgee,"114-118 Church St, MUDGEE NSW 2850",MUDGEE,2850,-32.5942803,149.5876199
NSW,1-31KV9LC,Transwest Fuels,transwest fuels,"50e Fitzroy St, WALCHA NSW 2354",WALCHA,2354,-30.9860216,151.5961045
NSW,1-31LJF0L,TASCO Wentworth,tasco wentworth,"17 Sandwych St, WENTWORTH NSW 2648",WENTWORTH,2648,-34.1067925,141.917973
NSW,1-31PLJWG,Enhance Lithgow,enhance lithgow,"151 Mort St, LITHGOW NSW 2790",LITHGOW,2790,-33.4809941,150.1630228
NSW,1-31S418C,Mobil Nowra,mobil nowra,"215 Kinghorne St, NOWRA NSW 2541",NOWRA,2541,-34.8907243,150.6012047
NSW,1-31UQTVW,Ampol Foodary Coogee South,ampol foodary coogee south,"169-173 Malabar Rd, SOUTH COOGEE NSW 2034",SOUTH COOGEE,2034,-33.9323319,151.2574379
NSW,1-31XQAJU,Ampol Foodary Merrylands,ampol foodary merrylands,"150 Woodville Rd, MERRYLANDS NSW 2160",MERRYLANDS,2160,-33.838025,150.99969
NSW,1-31Z4MKC,Ampol Foodary Alexandria,ampol foodary alexandria,"133 Wyndham Street, ALEXANDRIA NSW 2015",ALEXANDRIA,2015,-33.902032,151.200054
NSW,1-320I6LC,Ampol Foodary Kooringal,ampol foodary kooringal,"265-267 Lake Albert Rd, KOORINGAL NSW 2650",KOORINGAL,2650,-35.1407736,147.3755366
NSW,1-326GFTS,Ampol Foodary Wagga Wagga,ampol foodary wagga wagga,"56 Docker St, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650,-35.1173827,147.3558074
NSW,1-32765C2,Ampol Foodary Gumly Gumly,ampol foodary gumly gumly,"Caltex 3723 Hwy, GUMLY GUMLY NSW 2652",GUMLY GUMLY,3723,-35.136094,147.442429
NSW,1-3278MUU,Ampol Foodary Lansvale,ampol foodary lansvale,"141-151 Hume Highway Cnr Chadderton St, LANSVALE NSW 2166",LANSVALE,2166,-33.894328,150.957208
NSW,1-329Q73K,Ampol Foodary Cabramatta,ampol foodary cabramatta,"166 John St, CABRAMATTA NSW 2166",CABRAMATTA,2166,-33.8942945,150.9280257
NSW,1-329SSZP,7- Eleven Towradgi,7- eleven towradgi,"162-166 Pioneer Rd, TOWRADGI NSW 2518",TOWRADGI,2518,-34.3841162,150.9064844
NSW,1-329ZUXU,Ampol Foodary Moonbi,ampol foodary moonbi,"16-18 Gill St, MOONBI NSW 2353",MOONBI,2353,-31.0230276,151.0699263
NSW,1-32C12PC,Ampol Foodary Tamworth Orana,ampol foodary tamworth orana,"21 White St Cnr Marius St, Tamworth NSW 2350",TAMWORTH,2350,-31.092552,150.9342661
NSW,1-32D56EQ,Budget Petrol Chippendale,budget petrol chippendale,"66-70 Regent Street, CHIPPENDALE NSW 2008",CHIPPENDALE,2008,-33.8878,151.2017441
NSW,1-32DXNGS,Ampol Foodary Port Macquarie,ampol foodary port macquarie,"100 Hastings River Dr, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444,-31.4290224,152.8820097
NSW,1-32F3W9I,Lowes Petroleum Service,lowes petroleum service,"1 Mclennan Street, ARMIDALE NSW 2350",ARMIDALE,2350,-30.511283,151.648329
NSW,1-32F3WPC,7-Eleven Karabar,7-eleven karabar,"2 Southqueen Pl, KARABAR NSW 2620",KARABAR,2620,-35.371414,149.232741
NSW,1-32NJADW,BP Riverwood,bp riverwood,"189-191 Belmore Rd, RIVERWOOD NSW 2210",RIVERWOOD,2210,-33.9556874,151.0511924
NSW,1-32RP6Q8,Baldwin Automotive,baldwin automotive,"631 McGowen St, BROKEN HILL NSW 2880",BROKEN HILL,2880,-31.9392219,141.4728025
NSW,1-32RP781,Astron Lidsdale,astron lidsdale,"1 Castlereagh Highway, LIDSDALE NSW 2790",LIDSDALE,2790,-33.396585,150.083725
NSW,1-32Z0LT2,Mobil Coolamon,mobil coolamon,"84 Cowabbie St, COOLAMON NSW 2701",COOLAMON,2701,-34.81678,147.200138
NSW,1-32Z0MFM,Mobil Narrandera,mobil narrandera,"74 Whitton St, NARRANDERA NSW 2700",NARRANDERA,2700,-34.7413487,146.5557829
NSW,1-332BEKY,JONES PANELBEATING,jones panelbeating,"72 Bolaro St, DUNEDOO NSW 2844",DUNEDOO,2844,-32.016523,149.3950546
NSW,1-333233P,7-Eleven Camperdown,7-eleven camperdown,"198 Parramatta Rd, CAMPERDOWN NSW 2050",CAMPERDOWN,2050,-33.886973,151.174134
NSW,1-3332HBP,7-Eleven McGraths Hill,7-eleven mcgraths hill,"142 Windsor Rd, MCGRATHS HILL NSW 2756",MCGRATHS HILL,2756,-33.6168487,150.8341844
NSW,1-3332HSF,7-Eleven Paddington,7-eleven paddington,"Cnr Oxford St & Greens Rd, PADDINGTON NSW 2021",PADDINGTON,2021,-33.883242,151.220641
NSW,1-3333AS2,7-Eleven Woolooware,7-eleven woolooware,"192-198 The Kingsway, WOOLOOWARE NSW 2230",WOOLOOWARE,2230,-34.046318,151.133545
NSW,1-3333BA6,7-Eleven Dapto,7-eleven dapto,"125-127 Princes Hwy, DAPTO NSW 2530",DAPTO,2530,-34.4987718,150.7914054
NSW,1-333LXZB,7-Eleven Sans Souci,7-eleven sans souci,"474-478 Rocky Point Rd, SANS SOUCI NSW 2219",SANS SOUCI,2219,-33.9908775,151.1333852
NSW,1-333LYGA,7-Eleven Prairewood,7-eleven prairewood,"485-487 Smithfield Road, PRAIRIEWOOD NSW 2176",PRAIRIEWOOD,2176,-33.871082,150.902893
NSW,1-333M8GW,7-Eleven Lithgow,7-eleven lithgow,"1131 Great Western Hwy, LITHGOW NSW 2790",LITHGOW,1131,-33.479907,150.13677
NSW,1-33486U8,7-Eleven Unanderra,7-eleven unanderra,"41-43 Princes Hwy, UNANDERRA NSW 2526",UNANDERRA,2526,-34.4502906,150.8492676
NSW,1-33487A8,7-Eleven Kelso,7-eleven kelso,"64 Sydney Rd, KELSO NSW 2795",KELSO,2795,-33.4184184,149.6062343
NSW,1-334Q11Y,7-Eleven Lurnea,7-eleven lurnea,"124 Hoxton Park Rd, LURNEA NSW 2170",LURNEA,2170,-33.9271659,150.9026939
NSW,1-334TLMK,7-Eleven St Helens Park,7-eleven st helens park,"Corner Appin Road & Kellerman Drive St Helens Park, St Helens Park NSW 2560",ST HELENS PARK,2560,-34.102063,150.802239
NSW,1-335BO4W,7-Eleven Edmondson Park,7-eleven edmondson park,"1962 Camden Valley Way, EDMONDSON PARK NSW 2174",EDMONDSON PARK,1962,-33.955169,150.8571099
NSW,1-335BR80,7-Eleven Greenacre,7-eleven greenacre,"301 Hume Hwy, GREENACRE NSW 2190",GREENACRE,2190,-33.9052467,151.0418668
NSW,1-335BRP0,7-Eleven Newport,7-eleven newport,"307-311 Barrenjoey Rd, NEWPORT NSW 2106",NEWPORT,2106,-33.6563398,151.3182504
NSW,1-335BVYU,7-Eleven Charlestown,7-eleven charlestown,"271-273 Charlestown Rd, CHARLESTOWN NSW 2290",CHARLESTOWN,2290,-32.9580218,151.689795
NSW,1-335CIKG,7-Eleven Edgeworth,7-eleven edgeworth,"745 Main Rd, EDGEWORTH NSW 2285",EDGEWORTH,2285,-32.9235802,151.6212248
NSW,1-335DO32,7-Eleven Baulkham Hills,7-eleven baulkham hills,"217-219 Seven Hills Rd, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,2153,-33.7555124,150.963514
NSW,1-335DQIR,7-Eleven Moorebank,7-eleven moorebank,"98-102 Heathcote Rd, MOOREBANK NSW 2170",MOOREBANK,2170,-33.9380819,150.9395525
NSW,1-335GJ24,7-Eleven Seven Hills,7-eleven seven hills,"151 Prospect Hwy, SEVEN HILLS NSW 2147",SEVEN HILLS,2147,-33.7689361,150.9426804
NSW,1-335INXN,7-Eleven Glendale,7-eleven glendale,"397 Main Rd, CARDIFF NSW 2285",CARDIFF,2285,-32.9339267,151.6562059
NSW,1-335N24H,7-Eleven Yagoona,7-eleven yagoona,"519 Hume Hwy, YAGOONA NSW 2199",YAGOONA,2199,-33.9076093,151.0207726
NSW,1-335NGJ0,7-Eleven Tweed Heads Sth,7-eleven tweed heads sth,"112 Minjungbal Dr, TWEED HEADS SOUTH NSW 2486",TWEED HEADS SOUTH,2486,-28.2072162,153.5454298
NSW,1-335NS6E,7-Eleven Matraville,7-eleven matraville,"515 Bunnerong Rd, MATRAVILLE NSW 2036",MATRAVILLE,2036,-33.9594352,151.231759
NSW,1-335NSMQ,7-Eleven Five Dock,7-eleven five dock,"231-235 Great North Road, Five Dock NSW 2046",FIVE DOCK,2046,-33.86491,151.130081
NSW,1-335O7B4,U-Go Baulkham Hills (Unmanned),u-go baulkham hills (unmanned),"117 Seven Hills Rd, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,2153,-33.7613952,150.9750732
NSW,1-338NNO8,7-Eleven Windsor,7-eleven windsor,"12 Hawkesbury Valley Way, WINDSOR NSW 2756",WINDSOR,2756,-33.6118712,150.8122023
NSW,1-338NO8W,7-Eleven RIVERSTONE,7-eleven riverstone,"55 Garfield Rd E, RIVERSTONE NSW 2765",RIVERSTONE,2765,-33.67797,150.86344
NSW,1-33FPG7I,Ampol Foodary Wetherill Park,ampol foodary wetherill park,"Cnr The Horsley Dr & Mcilwraith St, WETHERILL PARK NSW 2164",WETHERILL PARK,2164,-33.852401,150.890413
NSW,1-33I4E10,Freedom Fuels Terranora,freedom fuels terranora,"2-14 Henry Lawson Dr, TERRANORA NSW 2486",TERRANORA,2486,-28.2398716,153.5016872
NSW,1-33NV0WA,Metro Petroleum,metro petroleum,"37 Shellharbour Rd, LAKE ILLAWARRA NSW 2528",LAKE ILLAWARRA,2528,-34.5451466,150.8629141
NSW,1-33RXML8,Budget Petroleum Smithfield,budget petroleum smithfield,"729 The Horsley Dr, SMITHFIELD NSW 2164",SMITHFIELD,2164,-33.8522655,150.9357342
NSW,1-33V29V8,Ampol Foodary Unanderra,ampol foodary unanderra,"86-98 Princes Hwy, UNANDERRA NSW 2526",UNANDERRA,2526,-34.4541917,150.8451819
NSW,1-33VTGAS,Ampol Foodary Rydalmere,ampol foodary rydalmere,"309 Victoria Rd, RYDALMERE NSW 2116",RYDALMERE,2116,-33.8119597,151.0371167
NSW,1-33YNRTI,Ampol Foodary Albion Park Rail,ampol foodary albion park rail,"31 Princess Highway, ALBION PARK RAIL NSW 2527",ALBION PARK RAIL,2527,-34.551625,150.788036
NSW,1-3419APA,Mobil,mobil,"62-64 Wamoon Ave, LEETON NSW 2705",LEETON,2705,-34.5510174,146.391217
NSW,1-342BL6X,Metro Willoughby,metro willoughby,"599 Willoughby Rd, WILLOUGHBY NSW 2068",WILLOUGHBY,2068,-33.803882,151.1997448
NSW,1-345P5GY,Medco Kanahooka,medco kanahooka,"90-94 Lakeside Dr, KANAHOOKA NSW 2530",KANAHOOKA,2530,-34.501175,150.8145749
NSW,1-345SEHS,Ampol Foodary Guildford,ampol foodary guildford,"636-644 Woodville Rd, OLD GUILDFORD NSW 2161",OLD GUILDFORD,2161,-33.8665036,150.9881451
NSW,1-347AWSY,Mobil Coonamble,mobil coonamble,"66 Aberford St, COONAMBLE NSW 2829",COONAMBLE,2829,-30.9532115,148.3826157
NSW,1-348D542,Metro Fuel,metro fuel,"36-38 Lane Cove Rd, RYDE NSW 2112",RYDE,2112,-33.8075114,151.1086039
NSW,1-348D5IE,Ampol Foodary Toronto,ampol foodary toronto,"147 St, TORONTO NSW 2283",TORONTO,2283,-33.012861,151.592891
NSW,1-34AM3Y6,NRMA Fast Charger,nrma fast charger,"9 Murray Rose, SYDNEY OLYMPIC PARK NSW 2127",SYDNEY OLYMPIC PARK,2127,-33.8458976,151.0697681
NSW,1-34BHSV8,Ampol Foodary Narrabri,ampol foodary narrabri,"31 Dangar St, NARRABRI NSW 2390",NARRABRI,2390,-30.3298278,149.7756019
NSW,1-34GBUOE,Ampol Foodary Erina,ampol foodary erina,"155 The Entrance Rd, ERINA NSW 2250",ERINA,2250,-33.4382424,151.3793547
NSW,1-34GBV70,CULCAIRN TAKEAWAY & FUEL,culcairn takeaway & fuel,"2883 Olympic Hwy, CULCAIRN NSW 2660",CULCAIRN,2883,-35.6745404,147.0356198
NSW,1-34GWAKC,Ampol Foodary Leumeah,ampol foodary leumeah,"6 Rudd Rd, LEUMEAH NSW 2560",LEUMEAH,2560,-34.0539873,150.829946
NSW,1-34GYF8J,Ampol Foodary Moama,ampol foodary moama,"73 Meninya St, MOAMA NSW 2731",MOAMA,2731,-36.1081561,144.7528658
NSW,1-34LSRJU,Ampol Foodary Coonabarabran,ampol foodary coonabarabran,"85-87 John St, COONABARABRAN NSW 2357",COONABARABRAN,2357,-31.2723111,149.2771566
NSW,1-34P94YS,Ampol Foodary Heathcote Southbound,ampol foodary heathcote southbound,"1344 Princes Hwy, HEATHCOTE NSW 2233",HEATHCOTE,1344,-34.0884062,151.0072293
NSW,1-34TGVWV,United Petroleum Junee,united petroleum junee,"126-130 Broadway St, JUNEE NSW 2663",JUNEE,2663,-34.8681114,147.5834859
NSW,1-34W4CKW,Roger Moore Pty Ltd,roger moore pty ltd,"55 Hope St, WARIALDA NSW 2402",WARIALDA,2402,-29.5416033,150.5768741
NSW,1-34Y13SO,Hill & Co Metro Depot,hill & co metro depot,"1 Braidwood Rd, GOULBURN NSW 2580",GOULBURN,2580,-34.7622896,149.7162897
NSW,1-3518TYM,Delta Ag,delta ag,"5 Harry Davies Dr, LOCKHART NSW 2656",LOCKHART,2656,-35.2280157,146.7266377
NSW,1-35259RI,Budget Petrol Sanctuary Point,budget petrol sanctuary point,"147 Larmer Ave, SANCTUARY POINT NSW 2540",SANCTUARY POINT,2540,-35.0993372,150.6329216
NSW,1-354FQ0Y,Ampol Foodary Homebush,ampol foodary homebush,"334-336 Parramatta Rd, HOMEBUSH WEST NSW 2140",HOMEBUSH WEST,2140,-33.8581667,151.0681389
NSW,1-354H0Y4,Ampol Foodary Maryland,ampol foodary maryland,"41 Minmi Rd, WALLSEND NSW 2287",WALLSEND,2287,-32.889608,151.661916
NSW,1-356BQSI,Speedway Kent Road,speedway kent road,"38 Kent Rd, NORTH RYDE NSW 2113",NORTH RYDE,2113,-33.7916867,151.1159807
NSW,1-3583ZC8,Ampol Foodary Kingsford,ampol foodary kingsford,"603-611 Anzac Pde, KINGSFORD NSW 2032",KINGSFORD,2032,-33.934352,151.237114
NSW,1-3583ZVL,Pearl Energy Williamtown,pearl energy williamtown,"1 Lavis Lane, WILLIAMTOWN NSW 2318",WILLIAMTOWN,2318,-32.8169385,151.8438871
NSW,1-358YPRT,Liberty Tenterfield,liberty tenterfield,"104 Rouse St, TENTERFIELD NSW 2372",TENTERFIELD,2372,-29.0615215,152.0173699
NSW,1-35BZA6C,Ampol Foodary Charmhaven,ampol foodary charmhaven,"13-15 Pacific Hwy Cnr Costa Ave, CHARMHAVEN NSW 2263",CHARMHAVEN,2263,-33.216355,151.509196
NSW,1-35DXEJA,EG Ampol Silverwater,eg ampol silverwater,"154 Silverwater Rd, SILVERWATER NSW 2128",SILVERWATER,2128,-33.8316714,151.0485448
NSW,1-35E0W5I,EG Ampol Chipping Norton,eg ampol chipping norton,"147 Newbridge Rd, CHIPPING NORTON NSW 2170",CHIPPING NORTON,2170,-33.9281332,150.9640102
NSW,1-35I5YUW,Ampol Foodary Hazelbrook,ampol foodary hazelbrook,"198-199 Great Western Hwy, HAZELBROOK NSW 2779",HAZELBROOK,2779,-33.7210678,150.452084
NSW,1-35MKSLS,Ampol South Grafton,ampol south grafton,"60-64 Schwinghammer St, SOUTH GRAFTON NSW 2460",SOUTH GRAFTON,2460,-29.7119008,152.9464277
NSW,1-35MMKJG,Xpress fuels,xpress fuels,"134 Brighton Ave, CAMPSIE NSW 2194",CAMPSIE,2194,-33.9033733,151.1068754
NSW,1-35OD2JQ,Ampol Foodary West Wyalong,ampol foodary west wyalong,"Mid West Highway, West Wyalong NSW 2671",WEST WYALONG,2671,-33.926481,147.244991
NSW,1-35PP1BW,Metro Doyalson,metro doyalson,"50 Pacific Hwy, DOYALSON NSW 2262",DOYALSON,2262,-33.1996747,151.5232505
NSW,1-35UCIVI,Ampol Foodary Woollahra,ampol foodary woollahra,"116-118 Old South Head Rd, WOOLLAHRA NSW 2025",WOOLLAHRA,2025,-33.8896117,151.2553819
NSW,1-3625I7G,U-Go Mount Colah,u-go mount colah,"603 Pacific Hwy, MOUNT COLAH NSW 2079",MOUNT COLAH,2079,-33.6703805,151.1151924
NSW,1-364R9LT,EG Ampol Salamander Bay,eg ampol salamander bay,"19 Bagnall Beach Road, SALAMANDER BAY NSW 2317",SALAMANDER BAY,2317,-32.734283,152.109418
NSW,1-364RA44,Ampol Foodary Forster,ampol foodary forster,"16-18 Lake St, FORSTER NSW 2428",FORSTER,2428,-32.1830691,152.5162479
NSW,1-36CR658,Ampol Foodary Barrack Heights,ampol foodary barrack heights,"332-336 Shellharbour Rd, BARRACK HEIGHTS NSW 2528",BARRACK HEIGHTS,2528,-34.5648919,150.8597784
NSW,1-36DFEB1,Ampol South Albury,ampol south albury,"609 Hovell St, SOUTH ALBURY NSW 2640",SOUTH ALBURY,2640,-36.0870453,146.9100188
NSW,1-36J6LB8,Ampol Foodary St Ives North,ampol foodary st ives north,"363 Mona Vale Road, ST IVES NORTH NSW 2075",ST IVES NORTH,2075,-33.716381,151.173316
NSW,1-36JP7Y4,Oilplus Daroobalgie (Bulk Service Depot),oilplus daroobalgie (bulk service depot),"Lot 127 Lot 127 Back Yamma Rd, Daroobalgie NSW 2870",DAROOBALGIE,2870,-33.32314,148.07285
NSW,1-36NUOYC,Woodham Petroleum Collarenebri,woodham petroleum collarenebri,"36-40 Wilson St, COLLARENEBRI NSW 2833",COLLARENEBRI,2833,-29.5439722,148.5763508
NSW,1-36NV6LW,Woodham Petroleum Hermidale,woodham petroleum hermidale,"Lot 1 Quanda St, HERMIDALE NSW 2831",HERMIDALE,2831,-31.532819,146.730229
NSW,1-36NVIB9,Woodham Petroleum Byrock,woodham petroleum byrock,"Mulga Creek Hotel Mitchell Hwy, BYROCK NSW 2831",BYROCK,2831,-30.494869,146.320327
NSW,1-36NVIQO,Woodham Petroleum Coonamble,woodham petroleum coonamble,"5 Hooper Dr, COONAMBLE NSW 2829",COONAMBLE,2829,-30.9438091,148.3749204
NSW,1-36OXB1H,7-Eleven Enmore,7-eleven enmore,"22 Stanmore Street, Enmore NSW 2042",ENMORE,2042,-33.898417,151.169933
NSW,1-36PPGA5,Werrington South,werrington south,"577 Great Western Hwy, WERRINGTON NSW 2747",WERRINGTON,2747,-33.7673928,150.7568645
NSW,1-36PRBJ6,7-Eleven East Maitland,7-eleven east maitland,"35 Melbourne St, EAST MAITLAND NSW 2323",EAST MAITLAND,2323,-32.7448089,151.5838575
NSW,1-36PRC02,7-Eleven Long Jetty,7-eleven long jetty,"475 The Entrance Rd, LONG JETTY NSW 2261",LONG JETTY,2261,-33.3632592,151.4789107
NSW,1-36PX5JS,Speedway Casula,speedway casula,"572-576 Hume Hwy, CASULA NSW 2170",CASULA,2170,-33.9508807,150.9045131
NSW,1-36QO6XE,Jeff and rocks fuel and hardware,jeff and rocks fuel and hardware,"38 Adam's Street, Wentworth NSW 2648",WENTWORTH,2648,-34.107783,141.917818
NSW,1-36QS9JQ,U-Go Raymond Terrace (Unmanned),u-go raymond terrace (unmanned),"136-138 Adelaide St, RAYMOND TERRACE NSW 2324",RAYMOND TERRACE,2324,-32.7650378,151.7425266
NSW,1-36QTZ8W,Ampol Foodary Raymond Terrace North,ampol foodary raymond terrace north,"40 Richardson Rd, RAYMOND TERRACE NSW 2324",RAYMOND TERRACE,2324,-32.7559909,151.7628529
NSW,1-36RSJTU,Metro Petroleum Morisset,metro petroleum morisset,"57 Dora St, MORISSET NSW 2264",MORISSET,2264,-33.1073352,151.4900618
NSW,1-36UFUWG,7-Eleven Morisset,7-eleven morisset,"133 Dora St, MORISSET NSW 2264",MORISSET,2264,-33.1117963,151.4808387
NSW,1-36W6NAB,Ampol Foodary Seven Hills,ampol foodary seven hills,"38 Abbott Rd, SEVEN HILLS NSW 2147",SEVEN HILLS,2147,-33.7669285,150.9548252
NSW,1-36WJD1S,BP Kiama,bp kiama,"180 Manning St, KIAMA NSW 2533",KIAMA,2533,-34.6824441,150.8483121
NSW,1-371E1X8,Ampol Foodary Woy Woy,ampol foodary woy woy,"66 Memorial Ave, BLACKWALL NSW 2256",BLACKWALL,2256,-33.5069925,151.331671
NSW,1-371FB50,Ampol Foodary Kariong,ampol foodary kariong,"Lot 2 Langford Drive Cnr Mitchell Dr, KARIONG NSW 2250",KARIONG,2250,-33.439373,151.293527
NSW,1-3723SEI,Randwick Petroleum,randwick petroleum,"88 Clovelly Rd, RANDWICK NSW 2031",RANDWICK,2031,-33.9091412,151.2486257
NSW,1-37AELFF,Broulee Supermarket & Cellars,broulee supermarket & cellars,"23-25 Grant St, BROULEE NSW 2537",BROULEE,2537,-35.8539562,150.1758532
NSW,1-37C1PJD,BP Fairfield,bp fairfield,"183 The Horsley Drive, FAIRFIELD EAST NSW 2165",FAIRFIELD EAST,2165,-33.87784,150.966162
NSW,1-37C3B5G,BP Leppington,bp leppington,"1389 Camden Valley Way, LEPPINGTON NSW 2179",LEPPINGTON,1389,-33.9703881,150.8124919
NSW,1-37C5Y2V,Ampol Village Grocer,ampol village grocer,"1413-1415 Elizabeth Dr, KEMPS CREEK NSW 2178",KEMPS CREEK,1413,-33.8789556,150.7951152
NSW,1-37C6CTS,Ampol Foodary Manly Vale,ampol foodary manly vale,"236 Condamine Street, MANLY VALE NSW 2093",MANLY VALE,2093,-33.784842,151.267268
NSW,1-37CYITO,Bp East Albury,bp east albury,"687 Drome St, EAST ALBURY NSW 2640",EAST ALBURY,2640,-36.0747972,146.947267
NSW,1-37EXEYM,BP Hoxton Park Airfield,bp hoxton park airfield,"505 Cowpasture Rd, LEN WATERS ESTATE NSW 2171",LEN WATERS ESTATE,2171,-33.918371,150.854054
NSW,1-37FHHF8,Ultra Mogo,ultra mogo,"33-35 Princes Highway, MOGO NSW 2536",MOGO,2536,-35.782159,150.142056
NSW,1-37FPSCM,IOR Nevertire (Self- Serve),ior nevertire (self- serve),"Gunningbar St &, Cremorne St, Nevertire NSW 2826",NEVERTIRE,2826,-31.8377876794001,147.722093030482
NSW,1-37GQMZI,Ampol Foodary Kyogle,ampol foodary kyogle,"24-26 Summerland Way, KYOGLE NSW 2474",KYOGLE,2474,-28.6181058,153.0038475
NSW,1-37HMA24,MOBIL LAKE ALBERT,mobil lake albert,"53 Gregory Cres, LAKE ALBERT NSW 2650",LAKE ALBERT,2650,-35.1667337,147.3821687
NSW,1-37NGGLG,Ampol Foodary Cobar,ampol foodary cobar,"99 Barrier Hwy, COBAR NSW 2835",COBAR,2835,-31.496461,145.827497
NSW,1-37OBIG3,Shell Southwest Rocks,shell southwest rocks,"158-162 Gregory St, SOUTH WEST ROCKS NSW 2431",SOUTH WEST ROCKS,2431,-30.8997236,153.0412954
